"학력별","성별","임금계층별","연령",2023,2023
"학력별","성별","임금계층별","연령",근로자수 (명),근로시간 (시간)
"전문대졸","전체","1500.0 ~ 1599.9","30 ~ 34",748,137.6
"전문대졸","전체","1500.0 ~ 1599.9","35 ~ 39",1289,136.1
"전문대졸","전체","1500.0 ~ 1599.9","40 ~ 44",1379,121.1
"전문대졸","전체","1500.0 ~ 1599.9","45 ~ 49",1483,132.5
"전문대졸","전체","1500.0 ~ 1599.9","50 ~ 54",1216,132.3
"전문대졸","전체","1500.0 ~ 1599.9","55 ~ 59",1121,135.2
"전문대졸","전체","1500.0 ~ 1599.9","60세 ~",929,138.8
"전문대졸","전체","1600.0 ~ 1699.9","20 ~ 24",399,138.6
"전문대졸","전체","1600.0 ~ 1699.9","25 ~ 29",638,131.9
"전문대졸","전체","1600.0 ~ 1699.9","30 ~ 34",1467,138.2
"전문대졸","전체","1600.0 ~ 1699.9","35 ~ 39",676,106.8
"전문대졸","전체","1600.0 ~ 1699.9","40 ~ 44",1799,133.8
"전문대졸","전체","1600.0 ~ 1699.9","45 ~ 49",645,132.5
"전문대졸","전체","1600.0 ~ 1699.9","50 ~ 54",664,135.2
"전문대졸","전체","1600.0 ~ 1699.9","55 ~ 59",643,135.0
"전문대졸","전체","1600.0 ~ 1699.9","60세 ~",1092,133.1
"전문대졸","전체","1700.0 ~ 1799.9","20 ~ 24",998,151.7
"전문대졸","전체","1700.0 ~ 1799.9","25 ~ 29",1049,144.1
"전문대졸","전체","1700.0 ~ 1799.9","30 ~ 34",801,143.9
"전문대졸","전체","1700.0 ~ 1799.9","35 ~ 39",780,127.0
"전문대졸","전체","1700.0 ~ 1799.9","40 ~ 44",908,135.9
"전문대졸","전체","1700.0 ~ 1799.9","45 ~ 49",1202,146.3
"전문대졸","전체","1700.0 ~ 1799.9","50 ~ 54",1008,145.0
"전문대졸","전체","1700.0 ~ 1799.9","55 ~ 59",993,146.7
"전문대졸","전체","1700.0 ~ 1799.9","60세 ~",1282,139.5
"전문대졸","전체","1800.0 ~ 1899.9","20 ~ 24",2222,161.5
"전문대졸","전체","1800.0 ~ 1899.9","25 ~ 29",2935,161.9
"전문대졸","전체","1800.0 ~ 1899.9","30 ~ 34",2021,152.2
"전문대졸","전체","1800.0 ~ 1899.9","35 ~ 39",957,148.3
"전문대졸","전체","1800.0 ~ 1899.9","40 ~ 44",1760,146.3
"전문대졸","전체","1800.0 ~ 1899.9","45 ~ 49",1731,153.9
"전문대졸","전체","1800.0 ~ 1899.9","50 ~ 54",1975,158.1
"전문대졸","전체","1800.0 ~ 1899.9","55 ~ 59",1334,158.4
"전문대졸","전체","1800.0 ~ 1899.9","60세 ~",1534,155.8
"전문대졸","전체","1900.0 ~ 1999.9","20 ~ 24",3009,165.6
"전문대졸","전체","1900.0 ~ 1999.9","25 ~ 29",4462,164.6
"전문대졸","전체","1900.0 ~ 1999.9","30 ~ 34",2588,157.0
"전문대졸","전체","1900.0 ~ 1999.9","35 ~ 39",2316,163.3
"전문대졸","전체","1900.0 ~ 1999.9","40 ~ 44",2552,159.7
"전문대졸","전체","1900.0 ~ 1999.9","45 ~ 49",2537,163.9
"전문대졸","전체","1900.0 ~ 1999.9","50 ~ 54",2651,165.2
"전문대졸","전체","1900.0 ~ 1999.9","55 ~ 59",1121,159.0
"전문대졸","전체","1900.0 ~ 1999.9","60세 ~",2436,166.7
"전문대졸","전체","2000.0 ~ 2199.9","20 ~ 24",19779,170.1
"전문대졸","전체","2000.0 ~ 2199.9","25 ~ 29",23674,168.1
"전문대졸","전체","2000.0 ~ 2199.9","30 ~ 34",17253,168.1
"전문대졸","전체","2000.0 ~ 2199.9","35 ~ 39",13210,166.8
"전문대졸","전체","2000.0 ~ 2199.9","40 ~ 44",18837,168.4
"전문대졸","전체","2000.0 ~ 2199.9","45 ~ 49",21793,167.0
"전문대졸","전체","2000.0 ~ 2199.9","50 ~ 54",17527,168.2
"전문대졸","전체","2000.0 ~ 2199.9","55 ~ 59",9011,167.2
"전문대졸","전체","2000.0 ~ 2199.9","60세 ~",11713,168.5
"전문대졸","전체","2200.0 ~ 2399.9","~ 19세",32,184.0
"전문대졸","전체","2200.0 ~ 2399.9","20 ~ 24",17224,172.6
"전문대졸","전체","2200.0 ~ 2399.9","25 ~ 29",30566,170.2
"전문대졸","전체","2200.0 ~ 2399.9","30 ~ 34",16677,169.6
"전문대졸","전체","2200.0 ~ 2399.9","35 ~ 39",10687,168.3
"전문대졸","전체","2200.0 ~ 2399.9","40 ~ 44",13836,168.3
"전문대졸","전체","2200.0 ~ 2399.9","45 ~ 49",14681,170.5
"전문대졸","전체","2200.0 ~ 2399.9","50 ~ 54",12887,170.0
"전문대졸","전체","2200.0 ~ 2399.9","55 ~ 59",8183,169.7
"전문대졸","전체","2200.0 ~ 2399.9","60세 ~",8835,171.8
"전문대졸","전체","2400.0 ~ 2599.9","20 ~ 24",13569,173.9
"전문대졸","전체","2400.0 ~ 2599.9","25 ~ 29",30366,173.9
"전문대졸","전체","2400.0 ~ 2599.9","30 ~ 34",19978,171.8
"전문대졸","전체","2400.0 ~ 2599.9","35 ~ 39",12691,171.8
"전문대졸","전체","2400.0 ~ 2599.9","40 ~ 44",14566,173.2
"전문대졸","전체","2400.0 ~ 2599.9","45 ~ 49",11653,174.0
"전문대졸","전체","2400.0 ~ 2599.9","50 ~ 54",9931,174.8
"전문대졸","전체","2400.0 ~ 2599.9","55 ~ 59",6881,174.2
"전문대졸","전체","2400.0 ~ 2599.9","60세 ~",8680,175.1
"전문대졸","전체","2600.0 ~ 2799.9","20 ~ 24",10201,181.0
"전문대졸","전체","2600.0 ~ 2799.9","25 ~ 29",28312,178.9
"전문대졸","전체","2600.0 ~ 2799.9","30 ~ 34",22232,174.9
"전문대졸","전체","2600.0 ~ 2799.9","35 ~ 39",13212,174.0
"전문대졸","전체","2600.0 ~ 2799.9","40 ~ 44",11821,173.3
"전문대졸","전체","2600.0 ~ 2799.9","45 ~ 49",9916,176.4
"전문대졸","전체","2600.0 ~ 2799.9","50 ~ 54",7633,177.4
"전문대졸","전체","2600.0 ~ 2799.9","55 ~ 59",6046,180.8
"전문대졸","전체","2600.0 ~ 2799.9","60세 ~",5731,179.7
"전문대졸","전체","2800.0 ~ 2999.9","20 ~ 24",7148,182.7
"전문대졸","전체","2800.0 ~ 2999.9","25 ~ 29",24024,177.5
"전문대졸","전체","2800.0 ~ 2999.9","30 ~ 34",21068,177.5
"전문대졸","전체","2800.0 ~ 2999.9","35 ~ 39",10989,177.9
"전문대졸","전체","2800.0 ~ 2999.9","40 ~ 44",11300,177.3
"전문대졸","전체","2800.0 ~ 2999.9","45 ~ 49",9469,174.9
"전문대졸","전체","2800.0 ~ 2999.9","50 ~ 54",8077,180.2
"전문대졸","전체","2800.0 ~ 2999.9","55 ~ 59",5300,179.4
"전문대졸","전체","2800.0 ~ 2999.9","60세 ~",4804,185.2
"전문대졸","전체","3000.0 ~ 3499.9","20 ~ 24",8439,184.0
"전문대졸","전체","3000.0 ~ 3499.9","25 ~ 29",42442,180.3
"전문대졸","전체","3000.0 ~ 3499.9","30 ~ 34",50060,180.0
"전문대졸","전체","3000.0 ~ 3499.9","35 ~ 39",33464,178.1
"전문대졸","전체","3000.0 ~ 3499.9","40 ~ 44",36822,179.5
"전문대졸","전체","3000.0 ~ 3499.9","45 ~ 49",23868,178.4
"전문대졸","전체","3000.0 ~ 3499.9","50 ~ 54",18429,181.1
"전문대졸","전체","3000.0 ~ 3499.9","55 ~ 59",10582,182.7
"전문대졸","전체","3000.0 ~ 3499.9","60세 ~",11918,182.9
"전문대졸","전체","3500.0 ~ 3999.9","20 ~ 24",3407,189.5
"전문대졸","전체","3500.0 ~ 3999.9","25 ~ 29",23987,183.9
"전문대졸","전체","3500.0 ~ 3999.9","30 ~ 34",32245,182.2
"전문대졸","전체","3500.0 ~ 3999.9","35 ~ 39",29985,180.9
"전문대졸","전체","3500.0 ~ 3999.9","40 ~ 44",33036,182.0
"전문대졸","전체","3500.0 ~ 3999.9","45 ~ 49",20795,181.2
"전문대졸","전체","3500.0 ~ 3999.9","50 ~ 54",17487,180.9
"전문대졸","전체","3500.0 ~ 3999.9","55 ~ 59",8435,182.7
"전문대졸","전체","3500.0 ~ 3999.9","60세 ~",8035,179.6
"전문대졸","전체","4000.0 ~ 4499.9","20 ~ 24",2520,187.7
"전문대졸","전체","4000.0 ~ 4499.9","25 ~ 29",13610,188.9
"전문대졸","전체","4000.0 ~ 4499.9","30 ~ 34",22872,182.9
"전문대졸","전체","4000.0 ~ 4499.9","35 ~ 39",27040,183.3
"전문대졸","전체","4000.0 ~ 4499.9","40 ~ 44",31926,183.1
"전문대졸","전체","4000.0 ~ 4499.9","45 ~ 49",22685,181.4
"전문대졸","전체","4000.0 ~ 4499.9","50 ~ 54",14732,184.6
"전문대졸","전체","4000.0 ~ 4499.9","55 ~ 59",7493,181.9
"전문대졸","전체","4000.0 ~ 4499.9","60세 ~",7218,179.5
"전문대졸","전체","4500.0 ~ 4999.9","20 ~ 24",1380,184.8
"전문대졸","전체","4500.0 ~ 4999.9","25 ~ 29",7953,188.9
"전문대졸","전체","4500.0 ~ 4999.9","30 ~ 34",13307,183.8
"전문대졸","전체","4500.0 ~ 4999.9","35 ~ 39",16195,181.4
"전문대졸","전체","4500.0 ~ 4999.9","40 ~ 44",25826,181.8
"전문대졸","전체","4500.0 ~ 4999.9","45 ~ 49",17639,183.1
"전문대졸","전체","4500.0 ~ 4999.9","50 ~ 54",12469,183.6
"전문대졸","전체","4500.0 ~ 4999.9","55 ~ 59",5842,184.8
"전문대졸","전체","4500.0 ~ 4999.9","60세 ~",3867,181.2
"전문대졸","전체","5000.0 ~ 5999.9","20 ~ 24",1357,187.4
"전문대졸","전체","5000.0 ~ 5999.9","25 ~ 29",9268,187.5
"전문대졸","전체","5000.0 ~ 5999.9","30 ~ 34",16480,183.6
"전문대졸","전체","5000.0 ~ 5999.9","35 ~ 39",22851,180.0
"전문대졸","전체","5000.0 ~ 5999.9","40 ~ 44",38151,180.3
"전문대졸","전체","5000.0 ~ 5999.9","45 ~ 49",29653,180.4
"전문대졸","전체","5000.0 ~ 5999.9","50 ~ 54",20379,179.5
"전문대졸","전체","5000.0 ~ 5999.9","55 ~ 59",9625,176.7
"전문대졸","전체","5000.0 ~ 5999.9","60세 ~",6063,179.0
"전문대졸","전체","6000.0천원~","20 ~ 24",905,191.4
"전문대졸","전체","6000.0천원~","25 ~ 29",8358,186.0
"전문대졸","전체","6000.0천원~","30 ~ 34",17772,184.9
"전문대졸","전체","6000.0천원~","35 ~ 39",31902,181.3
"전문대졸","전체","6000.0천원~","40 ~ 44",54404,182.1
"전문대졸","전체","6000.0천원~","45 ~ 49",49175,179.4
"전문대졸","전체","6000.0천원~","50 ~ 54",50693,176.7
"전문대졸","전체","6000.0천원~","55 ~ 59",28282,177.7
"전문대졸","전체","6000.0천원~","60세 ~",7792,179.1
